Gene_ID	CDS_length	chr	testis_TR.R1	testis_TR.R2	testis_TR.R3	testis_RP.R1	testis_RP.R2	testis_RP.R3	spermatocytes_TR.R1	spermatocytes_TR.R2	spermatocytes_RP.R1	spermatocytes_RP.R2	roundSpermatids_TR.R1	roundSpermatids_TR.R2	roundSpermatids_RP.R1	roundSpermatids_RP.R2	elongatingSpermatids_TR.R1	elongatingSpermatids_TR.R2	elongatingSpermatids_RP.R1	elongatingSpermatids_RP.R2	spermatozoa_TR.R1	spermatozoa_TR.R2	spermatozoa_RP.R1	spermatozoa_RP.R2
ENSMUSG00000015757	1479	10	45.1551	35.1295	33.5056	70.9533	74.8951	80.0254	52.3331	55.8393	110.1338	124.0228	24.6594	25.4697	41.8499	35.0021	9.6349	6.7064	10.4854	5.6794	22.8832	43.1409	37.1104	46.6921
ENSMUSG00000015759	483	14	32.0627	15.9254	13.7982	110.3605	77.5927	83.6869	3.2275	2.9441	4.982	2.0351	4.5771	4.6973	8.0301	4.3223	6.7708	2.0729	8.3288	3.522	171.8298	155.256	192.8331	262.9097
ENSMUSG00000015766	2466	6	13.7232	7.9902	5.8376	34.4179	27.8524	20.1685	1.2125	0.9497	1.3182	0.8436	1.1494	0.695	1.7274	1.4741	2.3887	1.1701	3.7073	1.9709	46.9619	66.1083	46.8457	50.8015
ENSMUSG00000015776	603	2	42.6412	40.7746	42.1221	51.0023	51.7174	45.8461	67.0038	70.3304	53.7636	47.2736	14.2953	15.194	16.4602	21.0989	13.9348	11.9031	19.7096	16.7337	141.3799	129.6187	90.798	114.6688
ENSMUSG00000015787	NA	2	2.7318	2.1509	2.403	2.0701	2.7784	2.4327	3.4047	2.4949	4.0252	3.018	0.4056	0.5707	1.1065	0.6105	0.3281	0.1171	0.1099	0.2287	22.8274	31.4813	29.2723	52.1172
ENSMUSG00000015790	921	2	24.4807	15.0435	13.9348	43.0436	23.6704	20.8152	17.1919	19.5471	23.6258	20.2816	5.1121	4.5088	6.7529	4.9676	4.4206	2.3497	4.3382	1.0325	195.0564	127.4338	99.3516	92.1088
ENSMUSG00000015804	537	5	319.4788	358.3576	353.1755	192.5553	245.1479	199.0911	378.0343	375.8606	551.2501	644.5061	443.6177	445.6235	480.7232	628.7164	81.1412	37.7473	78.6286	46.8283	494.7877	289.6858	117.4057	128.8437
ENSMUSG00000015806	726	5	21.863	13.1399	12.3004	131.217	81.7949	68.2927	3.7603	3.5281	16.8212	14.145	1.0002	1.9974	6.4544	10.9635	3.5796	1.4407	14.5515	2.183	66.8329	46.5126	131.3516	98.6817
ENSMUSG00000015812	273	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000015829	4077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000015837	1329	11	117.1142	77.0354	69.4341	414.6186	261.7618	213.225	51.1187	48.7332	84.0012	76.471	26.4204	27.1541	49.0094	57.7688	28.0931	17.4235	69.3508	29.3364	500.8095	398.9739	662.6552	546.0306
ENSMUSG00000015839	1794	2	17.8144	8.0079	6.7458	73.2127	38.1916	41.2176	1.4782	0.8974	5.1258	2.8868	3.1598	3.7109	16.2179	15.1268	2.3419	0.9248	15.4956	5.5067	41.7091	55.3053	68.641	99.8246
ENSMUSG00000015843	1392	1	1.5892	1.4987	1.598	0.6599	0.9462	0.8587	0.7624	0.1431	0.0859	0.0865	2.0608	1.2886	0.8328	1.5929	4.5303	3.702	4.0712	4.028	0	0.1854	0	0.0428
ENSMUSG00000015846	1404	2	10.4041	4.6459	4.2144	15.1442	7.8433	6.1068	3.4075	1.4138	2.0189	0.4695	12.2267	10.4613	13.3605	12.4397	9.0892	9.6455	12.3641	16.4091	32.3228	30.5163	19.2045	19.1207
ENSMUSG00000015850	3111	3	0.2562	0.17	0.2192	2.2458	0.378	0.6962	0.0778	0	0.4384	0	0	0.0987	0.3826	0.1876	0	0	0.1014	0	0.7204	7.0052	7.5667	8.7899
ENSMUSG00000015852	1530	3	3.02	1.5588	1.2598	9.3886	10.2601	7.9367	0.2889	0.0478	1.225	0.2604	0.7349	0.3446	4.5105	1.9662	0.1415	0.0236	0.7746	0.4834	0.5766	0.8679	0.8322	0.3723
ENSMUSG00000015854	NA	3	7.4739	5.5228	2.9721	16.61	4.451	3.2448	1.1048	0.2764	0.6914	0.1672	6.4145	3.9523	9.453	6.1549	1.1043	0.4768	0.1599	0.5986	2.1962	0.0597	0.2915	0.1655
ENSMUSG00000015869	1158	11	38.2018	34.1778	32.8484	52.922	44.7026	47.6572	44.4776	38.2975	20.9907	17.6215	26.0335	24.5896	10.337	10.8244	15.7468	14.7948	13.0119	16.6061	60.8768	48.8197	52.4121	66.8626
ENSMUSG00000015879	2829	5	0.6582	1.0192	0.6256	0.7693	1.7266	1.8549	0.2	0.1876	0.6007	0	0.6006	0.0845	0.5461	0	0.9995	0.5549	2.431	0.8128	5.5523	3.7293	1.8798	3.483
ENSMUSG00000015880	NA	5	82.2173	76.6149	84.5274	60.7051	88.1359	97.9307	131.1446	145.3333	143.5929	143.7734	67.4753	67.2145	63.7215	55.2522	16.8224	11.0059	13.5441	7.3944	1.4896	2.3491	1.2733	1.3807
ENSMUSG00000015882	1554	5	33.6475	25.0375	26.6998	40.5216	48.2015	52.3897	56.6856	57.657	153.9009	163.5041	7.3403	8.39	13.9869	10.4629	5.9336	4.401	6.0096	3.9849	8.5404	18.799	8.025	10.3288
ENSMUSG00000015889	1836	10	17.3369	14.1958	14.8176	43.8175	44.4927	51.4199	15.3505	14.2498	33.8957	33.5837	7.3742	6.9827	19.5128	15.088	4.152	1.6109	12.7621	4.3449	56.2183	55.8312	61.7014	66.6105
ENSMUSG00000015890	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000015932	498	2	120.016	60.8879	55.1677	493.5941	279.9806	303.6063	23.8068	22.3368	38.2833	27.0206	20.6489	23.4933	55.2586	45.6835	25.8312	10.8639	90.5656	47.3131	972.8621	661.5684	1248.4908	1311.821
ENSMUSG00000015937	1116	13	87.4778	76.1168	87.0872	120.0237	122.4588	131.6536	147.1449	162.4205	105.4186	100.7905	39.1866	42.3815	15.8365	14.2821	16.8375	7.7358	12.9207	6.6096	127.7172	103.0769	128.8214	115.5174
ENSMUSG00000015942	2811	5	13.8957	16.2007	15.6846	5.6705	4.1472	4.5313	21.4859	16.701	6.0322	4.2044	9.4246	7.1987	3.243	2.8984	5.5624	3.0923	0.9636	0.8833	4.8217	5.0841	3.1021	2.7903
ENSMUSG00000015943	414	3	33.6891	58.0176	49.3289	28.9896	14.0286	12.0446	37.6177	33.8513	12.0963	7.0566	55.2219	54.5301	29.6339	19.68	30.1307	23.2614	4.6619	1.4037	215.2214	128.1528	82.6209	42.2307
ENSMUSG00000015944	990	5	1.0804	0.6883	0.5422	8.5618	7.0143	6.1068	0.105	0.037	0.8283	0.5365	0.2839	0.2663	7.1428	6.5205	0.0875	0.1822	0.4788	0.8004	1.5392	1.9801	4.8523	4.4261
ENSMUSG00000015947	1215	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000015950	1173	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000015957	NA	7	0.9641	0.4799	0.9164	0.81	0.3557	0.5337	0.9033	1.0651	0.66	0.3741	0.3079	0.2166	0.16	0.0588	0.122	0.0677	0.1272	0	0	0.0594	0	0
ENSMUSG00000015961	1371	1	112.9024	110.0872	105.8368	60.5939	60.4734	66.6928	154.9732	173.9617	57.7173	53.078	91.1334	91.2744	45.3952	29.6681	27.0113	20.415	8.4712	4.624	136.0058	145.7525	145.8804	142.0019
ENSMUSG00000015962	NA	1	114.7719	142.8653	139.3207	39.9886	56.8831	65.2994	33.8944	11.5287	7.4218	1.1117	172.5252	145.2961	49.4068	56.9496	286.6762	278.9109	173.5525	233.5108	0	5.1975	0	0
ENSMUSG00000015966	1146	14	10.5817	5.4512	3.7575	33.7298	22.1371	17.2761	0.6587	0.2927	0.82	0.5607	0.1249	0.0439	0.4828	0.4596	0.2888	0.2645	0.4063	0.317	7.913	6.9138	4.5787	5.2874
ENSMUSG00000015968	6480	14	2.844	2.1554	2.8489	2.9701	3.3652	3.7037	1.0219	0.6486	2.0822	1.1173	2.6629	2.0066	12.3692	9.1534	1.9361	2.5435	2.8706	2.3717	19.4395	23.1988	23.8941	38.8455
ENSMUSG00000015970	1791	14	20.2808	13.9501	12.2473	60.1007	28.6212	26.1828	22.3413	25.9469	30.1525	33.7849	3.7274	5.2996	9.2523	11.7578	2.4909	1.9333	3.2518	1.9763	34.6591	64.3661	87.6281	71.3913
ENSMUSG00000015971	1875	14	63.0908	58.4185	59.7293	44.1663	42.7592	44.7973	87.6358	99.3329	47.529	67.9186	50.6085	53.2231	22.6512	27.5094	17.2328	12.1189	12.2438	9.6924	72.5431	60.1672	33.5324	34.9845
ENSMUSG00000015980	1572	7	392.0149	477.4551	512.865	36.8373	59.1664	55.552	367.9465	367.9605	49.1823	32.2124	599.6679	627.2916	123.2979	112.0304	497.6854	480.8174	177.0118	183.2226	12.7544	22.1247	4.3199	4.5714
ENSMUSG00000015981	1467	7	1.5165	1.5096	1.4137	1.6618	1.5492	2.2719	0.5671	0.449	0.6987	0.2414	1.8522	1.303	7.608	3.1614	1.6534	1.4998	0.277	0.3241	2.1321	2.8881	0.6049	1.9415
ENSMUSG00000015994	1134	8	167.6236	165.0917	173.9575	96.31	92.7076	99.3594	281.0427	326.6105	77.6307	79.355	129.9891	131.5368	31.3292	29.6233	51.6394	41.0618	15.6461	9.4105	182.3231	138.9637	86.0833	105.5658
ENSMUSG00000016018	3123	13	65.3596	61.9469	66.3537	82.2763	105.5986	116.5254	66.3434	61.3017	107.8503	110.2134	82.888	73.4274	175.8647	191.2908	13.7442	9.1123	19.6786	11.2662	26.99	31.3043	25.7723	30.026
ENSMUSG00000016024	1446	2	16.9239	6.0474	4.3534	101.8817	46.0441	32.537	2.2116	0.8351	7.8987	1.3469	1.9925	0.8205	15.8788	7.3682	0.659	0.1995	6.9313	1.1326	1.2756	1.7493	0.7738	2.8182
ENSMUSG00000016028	6294	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016087	1359	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016128	3399	5	4.1989	3.67	4.5046	2.5363	2.6823	2.8914	3.7187	4.0839	2.9882	3.8012	4.4297	5.2759	2.817	3.2818	1.1794	0.7878	0.3647	0.3162	0.5279	0.3406	0.1212	0.1442
ENSMUSG00000016150	8196	X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016179	1434	1	1.5812	1.1879	1.14	1.1508	1.6142	1.1531	1.94	2.5262	1.8584	2.0064	2.3685	2.4132	5.3174	3.7586	0.5437	0.6037	0.2125	0.2947	0	0.0882	0	0
ENSMUSG00000016181	2307	1	4.4322	3.1997	3.1305	7.1206	7.4795	7.0331	3.674	3.4418	9.1907	7.1567	0.9849	0.9143	5.8165	5.6235	0.4694	0.3752	0.998	0.7786	9.1776	7.812	6.2969	5.964
ENSMUSG00000016194	879	1	1.7522	0.7752	0.4441	3.9681	1.6279	3.0275	0.2958	0.0833	1.2327	0.2014	0.2665	0.075	1.9385	0.713	0.0493	0	0.077	0.0601	4.9269	2.1582	2.0412	3.5892
ENSMUSG00000016200	1725	1	5.4633	2.9958	3.7886	4.0473	4.2893	3.8414	1.6522	1.8427	1.1061	0.3981	1.1375	1.1855	1.1237	0.6763	3.4276	2.5516	0.2842	0.2534	1.5386	2.123	1.3417	1.7864
ENSMUSG00000016206	1011	17	4.2337	1.4787	1.3343	7.2276	8.8775	5.4499	0.0677	0.0953	0.6101	0	0.244	0.2575	0.8875	0.6528	0	0.0939	0.7936	0	1.0443	1.4821	1.1053	1.027
ENSMUSG00000016239	2262	X	22.577	11.3895	14.8636	24.5382	22.2265	25.2383	1.3441	0.7718	1.5382	0.6773	0.9106	1.2812	1.7441	2.6956	5.2305	2.1927	7.0297	2.3159	10.3152	10.8532	5.6329	6.1433
ENSMUSG00000016252	159	2	543.8025	656.0416	544.7627	1408.9263	1276.8679	780.786	534.8711	607.092	1203.4824	1514.7177	418.5394	449.1669	1121.7668	950.3469	367.4789	355.0108	1186.8082	1819.4581	2261.223	1001.0424	2560.7641	1760.7236
ENSMUSG00000016253	1776	2	25.9445	21.1658	18.9726	39.8283	37.2516	31.5829	33.2168	34.8605	56.494	65.2993	4.7877	5.6784	7.4836	14.9272	3.6582	2.3761	4.8617	3.9563	48.2281	39.95	44.3851	38.6371
ENSMUSG00000016256	921	2	23.2729	12.0225	8.451	80.8747	38.4302	34.1964	1.6938	0.9138	2.4802	0.4325	1.8566	1.1451	6.2904	4.151	1.5519	0.5091	2.6103	0.8604	38.5759	35.9781	32.6354	31.4483
ENSMUSG00000016257	588	2	55.5161	63.8327	42.7816	53.005	38.0061	31.2412	58.101	63.2256	24.2555	25.369	23.9419	25.2221	11.3017	8.3138	13.7747	6.3794	5.3554	2.5157	161.2174	106.2542	106.3367	69.9006
ENSMUSG00000016262	1134	1	0.7168	0.651	0.4088	5.3248	4.3051	3.6226	0.1834	0.0323	0.1291	0.2342	0.0413	0.0291	0.1503	0.5527	0	0.0636	0.209	0.4659	0.6365	0.5576	0.6805	2.9367
ENSMUSG00000016308	459	X	21.1585	21.8968	19.1898	60.8747	49.2377	50.66	5.3245	4.3048	6.508	2.3145	23.322	28.7924	42.1347	20.4814	5.9449	2.3574	10.3277	3.4529	64.4741	60.3431	104.3207	132.314
ENSMUSG00000016319	897	X	25.708	13.357	8.2147	88.9758	52.5017	46.4886	1.2753	0.9382	2.8078	1.0363	1.0446	0.5879	3.9417	2.0961	4.3458	1.0052	8.8331	3.5337	168.5352	138.1047	77.1042	114.0155
ENSMUSG00000016344	348	2	1.4753	0.4895	1.0517	3.6643	2.4187	1.7818	0.1494	0.1051	0.0842	0.1272	0.1346	0.0947	0.1224	0.1801	0.8712	0	0.5838	0.6072	20.2803	14.1737	6.3753	5.4143
ENSMUSG00000016346	2559	2	1.4744	2.328	2.2761	0.5794	2.3756	1.1053	0.9578	0.5218	0.5046	0.2367	4.7739	4.3864	10.9344	6.6285	0.5404	0.7501	0.161	0.2511	0	0	0	0.1041
ENSMUSG00000016349	1392	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016356	2922	2	12.4582	17.4806	19.3876	7.9497	14.0711	14.8122	8.7256	6.3986	7.109	4.155	19.5112	17.4972	19.2947	21.4762	47.0617	49.083	51.7429	66.9466	0.9916	1.7871	0.1022	0.4976
ENSMUSG00000016382	1920	X	11.0969	6.3592	6.7024	51.8893	40.9075	44.8353	0.6455	0.2513	3.6665	1.8239	0.6806	0.5397	5.8509	3.8405	2.2652	0.9908	15.3113	4.3536	250.6394	325.3345	435.3021	539.5691
ENSMUSG00000016386	885	2	0.3657	2.4266	1.0427	0.3206	0.3597	0.6625	1.7777	2.8147	0.7509	2.6483	1.001	0.5634	0	1.0713	0.7404	0.3083	0.5788	0	2.0564	7.0263	2.4734	1.8726
ENSMUSG00000016409	1248	X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016427	213	X	167.1151	109.3009	100.6898	1102.093	773.5492	658.1667	48.5813	43.8064	228.2371	185.3682	22.3243	22.7449	159.3953	151.2396	27.8586	10.8374	95.5396	27.5308	994.7753	768.9296	1253.3578	1437.7747
ENSMUSG00000016458	NA	2	18.5008	12.4601	12.0269	61.5193	57.0894	66.7197	1.0373	0.2119	3.2414	0.7691	0.814	0.8271	2.8783	2.3795	7.1073	1.9728	16.7993	5.0654	0.0516	0.3255	0	0.0282
ENSMUSG00000016477	1374	13	1.1172	0.3489	0.8246	4.4937	3.6849	5.4769	0.1598	0.0562	0.135	0	0.2519	0.1519	0.1309	0.2888	0.7319	0.2216	1.4043	2.0288	6.2829	4.6626	5.0083	7.1348
ENSMUSG00000016481	1323	1	8.7556	4.0056	3.5748	22.9102	13.0499	13.9998	0.6248	0.1702	1.907	0.7206	0.7082	0.792	2.5427	1.4089	1.3766	0.4474	1.8374	0.5733	118.4342	90.3446	61.0321	78.839
ENSMUSG00000016487	2943	6	28.8709	10.7469	11.3498	48.6308	29.43	28.4089	9.9033	10.0337	6.7667	5.0837	5.1735	5.8008	6.3399	5.7924	3.3408	1.8138	3.1409	2.4772	20.4927	26.9662	20.0854	21.3657
ENSMUSG00000016493	969	1	14.1831	16.9625	21.0216	33.5772	63.857	97.3932	4.6411	1.8662	12.5092	3.8298	17.2587	12.1862	69.2908	45.4923	8.56	4.2047	22.4809	7.4096	3.2138	4.0315	3.4965	5.3476
ENSMUSG00000016494	978	1	17.7239	7.0176	6.6041	52.4552	21.7938	30.2439	2.6701	0.6369	3.7722	0.3467	3.588	2.1225	10.6404	4.8	2.2618	0.3767	5.776	0.6897	0.349	0.8255	0.1007	0.6102
ENSMUSG00000016495	444	19	14.8392	6.9061	6.0449	56.6803	43.5076	45.2141	1.9324	1.3186	7.1236	3.7884	0.5803	0.8165	2.7823	3.3877	2.9265	0.8936	8.9226	2.1417	111.9903	70.3575	113.2329	118.5265
ENSMUSG00000016496	873	19	2.5484	1.3009	0.8944	2.8784	3.5674	2.486	0.953	0.8802	1.3754	1.0141	0.0805	0.151	0.3904	0.0718	0.2481	0.0413	0.2327	0.2421	1.378	4.0564	2.3646	2.4093
ENSMUSG00000016503	1095	5	13.7922	13.1198	12.1885	9.5219	8.4172	6.6774	6.5058	7.3182	0.8291	0.6872	3.2516	5.0564	0.817	0.973	4.4697	3.0304	1.8863	1.8816	52.0748	30.3188	5.1093	5.4023
ENSMUSG00000016510	831	5	37.8406	32.1839	32.7672	33.3982	24.4614	23.1628	75.0889	73.5347	35.0655	31.054	17.3073	20.7021	10.2011	9.7291	8.7564	7.5956	5.949	3.7508	41.4026	23.2856	38.654	28.3685
ENSMUSG00000016520	2064	5	8.1047	7.428	7.6248	8.1043	7.6668	7.4606	12.7604	13.1012	8.3289	7.3988	4.5849	6.4189	1.8988	2.1559	1.5949	0.9961	0.9187	0.2304	15.3483	19.9145	17.6097	12.1222
ENSMUSG00000016526	1761	1	146.6432	189.6318	190.6493	38.3785	47.7976	48.7389	135.549	160.993	24.3134	22.3205	266.2575	335.3328	46.1305	50.5372	48.3058	22.0792	9.7293	4.38	0.4554	1.6159	0.011	0.1742
ENSMUSG00000016528	1161	1	42.2672	24.2099	37.7652	48.8441	36.6121	32.8243	14.8697	11.5982	6.2305	4.8038	17.9766	19.1042	16.4744	6.8557	30.9271	27.556	4.5497	3.0032	96.7092	80.6658	51.1301	52.1592
ENSMUSG00000016534	1251	X	64.9288	42.1324	39.1404	450.6048	396.9489	453.5487	8.0624	4.1341	44.1165	15.6768	25.545	17.7724	218.5575	175.6658	19.6435	8.9303	106.1656	45.8024	486.3381	582.6555	563.0596	1203.1421
ENSMUSG00000016541	1425	15	91.7509	83.1624	81.1596	173.6562	173.0096	191.7531	111.0409	99.374	116.0541	115.3969	92.562	88.8795	104.9274	124.9506	44.3464	55.3299	140.5492	133.9457	125.5052	134.6822	230.5179	283.635
ENSMUSG00000016552	1998	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016554	1647	15	131.0508	143.1128	136.8846	123.6059	115.7041	114.0137	178.6502	185.6887	150.1633	161.1992	134.5284	138.4308	150.7897	216.0267	30.611	17.7166	33.12	18.2513	195.3616	150.3926	169.6939	131.5879
ENSMUSG00000016559	411	11	396.394	477.1994	518.8547	665.6054	519.468	458.5215	504.5556	466.9609	1348.0751	1375.1978	385.8416	387.9448	532.2251	544.5404	85.4666	40.8071	101.1685	35.2196	698.9652	619.131	313.9791	477.63
ENSMUSG00000016619	1401	15	106.1484	112.9178	104.3368	53.4872	73.2672	61.0231	102.2352	95.0431	67.163	53.0156	159.6381	156.7157	117.7927	96.6716	71.2298	69.9738	32.7242	23.7186	44.0783	40.8034	42.9633	31.2764
ENSMUSG00000016624	1464	15	1.6015	1.9231	0.6959	1.2702	1.4254	1.1053	0.2317	0.0652	0.1566	0	0.5846	0.8225	0.6075	1.1172	11.6582	3.6647	0.5432	0.6592	1.4296	0.3382	0.1719	0.9373
ENSMUSG00000016626	NA	7	270.7466	260.3549	295.8984	26.3097	39.1545	51.5704	402.1004	455.0782	106.3032	90.5099	319.0334	312.2212	108.4678	75.7691	81.6266	51.3568	10.276	7.3593	0.3192	2.2652	0	0
ENSMUSG00000016637	561	15	41.5629	50.9125	51.234	46.6644	42.0108	36.4292	86.0627	81.466	137.5547	106.4386	45.8878	41.5339	74.4149	59.7686	15.2097	12.7942	23.5995	8.6636	30.4501	25.2494	40.7509	34.9921
ENSMUSG00000016664	1338	15	46.753	44.3808	43.0339	81.1143	61.9722	56.3943	31.7339	32.6996	31.2717	24.5805	35.5792	35.1681	72.3054	72.3806	22.1357	21.7284	18.6823	21.984	94.6251	75.2426	132.2499	121.1024
ENSMUSG00000016756	NA	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016757	1920	15	7.118	5.5358	4.8286	18.063	15.6747	18.0389	0.9866	0.534	2.2909	1.1111	0.3829	0.5195	1.2931	1.6098	2.5538	0.8422	6.5032	1.7271	14.6541	18.6793	18.2786	20.6174
ENSMUSG00000016758	NA	15	18.2277	10.2786	11.7418	59.3627	43.1078	40.5515	1.5496	0.5654	1.5516	0.3909	1.3961	2.0371	2.0688	4.2889	11.2824	2.4682	13.9028	2.6823	0.8852	0.4188	0.5536	0.2902
ENSMUSG00000016763	3057	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016831	1860	14	24.9108	21.0342	22.2217	31.1334	30.614	29.1287	41.3477	48.021	32.0097	34.2213	13.1225	13.5371	19.4214	20.2172	6.0312	3.5099	8.6653	3.5504	32.6403	29.9862	32.4441	23.4169
ENSMUSG00000016833	432	5	64.4717	55.7316	56.0279	162.089	148.9565	148.5008	83.4754	91.6474	292.7907	237.5088	23.7494	26.93	92.0014	72.2483	8.2214	5.9279	24.5329	9.1718	186.204	108.4678	80.5181	171.1145
ENSMUSG00000016918	2613	1	6.7457	5.0851	4.37	14.9706	13.6904	15.5633	0.2388	0.126	0.8182	0.1016	0.2062	0.1009	0.7173	0.5996	0.9614	0.3037	1.9049	0.6672	0.4604	0.3388	0.0812	0.0671
ENSMUSG00000016921	1020	2	95.465	81.6675	75.9725	185.3572	177.3381	156.3622	94.0062	82.1509	190.6451	124.4164	30.7958	26.107	93.2996	57.8806	12.0597	7.0015	21.4779	12.2751	204.1943	169.3741	131.4516	180.8149
ENSMUSG00000016933	3873	2	16.5476	11.817	10.401	16.1138	11.6163	10.6602	14.198	13.8126	4.5823	3.8401	7.1972	6.9266	3.7506	3.4306	5.245	5.0847	3.0512	2.3871	13.1906	16.0662	9.6585	8.9492
ENSMUSG00000016940	792	11	18.5825	17.6372	12.6309	16.4323	18.1203	19.0839	19.8608	18.6652	9.3922	8.2715	3.1942	3.2041	3.9264	2.8488	4.1563	1.5028	2.1376	1.2674	45.3654	26.588	11.7166	13.2229
ENSMUSG00000016942	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016946	705	17	16.3243	9.2625	12.563	30.3235	32.3553	29.8312	13.6452	10.8995	26.6273	22.5401	7.4758	5.4227	10.9367	8.8009	5.345	4.0417	6.9641	4.9457	29.0083	24.4872	22.3844	26.5396
ENSMUSG00000016982	NA	13	32.5966	26.7672	24.558	33.9719	37.5298	34.6701	46.6014	42.0191	53.2744	44.0971	22.5975	22.9422	27.5673	28.7279	8.0869	8.2911	7.3543	2.9862	0	0.4116	0.0066	0.0901
ENSMUSG00000016984	2634	11	5.2231	3.478	3.4667	2.9692	2.7005	2.9174	6.4024	6.2358	4.0634	4.1497	0.693	1.0436	0.71	0.914	0.6858	0.541	0.2116	0.022	4.8788	9.3274	1.7765	2.0266
ENSMUSG00000016995	1875	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000016998	NA	2	0.3753	0.4981	1.4269	0.329	0	0.1511	0.3801	0.107	0.3425	0.2589	2.1232	1.5418	1.4947	2.5656	0.2533	0.3164	0.396	0	3.0485	7.0263	2.5384	19.8592
ENSMUSG00000017002	396	2	17.5022	1.1471	4.2514	87.2283	11.1591	44.4964	0.0657	0	0.3698	0	0.1183	0	0.6454	0.3165	0	0	0.2565	0	6.6833	4.6309	2.7769	1.3278
ENSMUSG00000017004	NA	2	2.8986	2.0005	2.8433	11.8919	19.7313	15.8241	0.7046	0.6941	3.7302	1.6794	0.3809	0.4466	3.4633	1.6985	0.8217	0.2932	4.4046	2.2907	2.3908	0.5141	5.3328	0.5937
ENSMUSG00000017009	597	2	83.9179	40.7088	40.5428	330.072	204.2255	184.8379	4.2244	1.8388	17.9051	7.0437	4.0021	3.0362	23.333	21.9409	17.3397	5.377	71.7472	12.3888	137.4273	99.568	195.4101	140.5562
ENSMUSG00000017049	NA	8	282.6739	319.2361	387.9187	70.8806	119.1805	123.4545	88.677	52.981	69.5539	20.9463	454.1201	450.3124	693.0536	613.1158	531.4857	564.1022	728.6982	766.0264	0.2387	12.7037	0.0861	3.2603
ENSMUSG00000017057	1275	X	9.8016	2.7128	3.0466	20.3205	9.5961	9.4257	0.3105	0.1192	0.3498	0.1442	0.2035	0.2147	0.2775	0.5444	0.2822	0.3133	0.3676	0.5736	10.2753	12.4275	3.7286	10.1814
ENSMUSG00000017119	2967	11	329.633	503.7374	469.8517	77.9686	106.2571	113.1865	117.2389	59.8507	32.3753	22.3185	491.779	480.9903	116.0518	106.9268	1804.5156	1832.3784	511.3713	297.0163	150.5329	188.2596	102.6576	95.3162
ENSMUSG00000017132	1197	11	37.9458	37.5225	41.9732	30.8461	36.4814	41.3732	20.9695	16.8552	14.2505	10.7509	39.7267	38.0356	43.0269	39.9975	85.2837	84.0685	33.4631	50.7056	22.7702	19.1721	13.944	13.9822
ENSMUSG00000017144	735	2	10.07	4.6354	5.6102	33.3211	27.7137	30.1955	0.7075	0.2987	3.1876	1.5658	0.7011	0.3587	3.6513	3.4108	2.0625	0.4417	8.5226	2.0844	4.4737	8.1734	2.546	5.8424
ENSMUSG00000017146	456	11	10.9573	7.8718	9.7077	7.8817	7.4592	9.871	3.4704	3.0139	4.9914	4.1831	8.9536	8.1862	25.2037	17.5264	1.6962	1.3329	1.1704	1.185	2.8458	2.4183	1.0109	1.2648
ENSMUSG00000017167	4158	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
